order_id,delivery_days,shipping_cost_ngn,warehouse_region
ORD-16597,3,2374.42,Abuja Hub
ORD-16598,6,2770.63,Lagos Hub
ORD-16599,8,2164.46,Abuja Hub
ORD-16600,5,589.42,Lagos Hub
ORD-16601,4,3202.31,Lagos Hub
ORD-16602,5,1667.38,Lagos Hub
ORD-16603,5,915.86,PH Hub
ORD-16604,4,1980.31,PH Hub
ORD-16605,2,778.51,PH Hub
ORD-16606,4,1465.29,Lagos Hub
ORD-16607,2,1014.69,Abuja Hub
ORD-16608,5,1960.62,Lagos Hub
ORD-16609,7,838.26,Lagos Hub
ORD-16610,3,528.56,Lagos Hub
ORD-16611,2,1590.14,Abuja Hub
ORD-16612,3,1644.82,Lagos Hub
ORD-16613,7,2997.45,Abuja Hub
ORD-16614,4,3262.64,Abuja Hub
ORD-16615,4,2601.27,Lagos Hub
ORD-16616,5,2588.79,Abuja Hub
ORD-16617,5,1115.09,Lagos Hub
ORD-16618,3,1759.96,PH Hub
ORD-16619,2,1626.79,Lagos Hub
ORD-16620,4,1215.32,Abuja Hub
ORD-16621,3,2974.44,Abuja Hub
ORD-16622,10,1432.77,Abuja Hub
ORD-16623,2,3390.62,Lagos Hub
ORD-16624,3,1274.05,Lagos Hub
ORD-16625,4,2833.62,Lagos Hub
ORD-16626,8,663.43,Lagos Hub
ORD-16627,8,1690.51,Lagos Hub
ORD-16628,2,2247.41,Abuja Hub
ORD-16629,3,1086.67,Lagos Hub
ORD-16630,4,3432.94,Lagos Hub
ORD-16631,5,1207.25,PH Hub
ORD-16632,4,3052.93,PH Hub
ORD-16633,7,936.4,Abuja Hub
ORD-16634,3,1705.62,Lagos Hub
ORD-16635,6,1823.93,Abuja Hub
ORD-16636,3,1448.2,Lagos Hub
ORD-16637,6,1902.4,Lagos Hub
ORD-16638,3,2166.57,Lagos Hub
ORD-16639,5,1703.92,Lagos Hub
ORD-16640,3,2827.48,Abuja Hub
ORD-16641,7,1129.71,Lagos Hub
ORD-16642,7,1155.73,Lagos Hub
ORD-16643,3,1369.84,Abuja Hub
ORD-16644,3,1322.29,Lagos Hub
ORD-16645,4,1965.11,Lagos Hub
ORD-16646,4,1366.54,Abuja Hub
ORD-16647,14,1984.37,Abuja Hub
ORD-16648,6,550.75,Lagos Hub
ORD-16649,7,2641.01,Abuja Hub
ORD-16650,3,643.3,PH Hub
ORD-16651,5,1439.44,Abuja Hub
ORD-16652,3,2061.7,Lagos Hub
ORD-16653,3,744.75,Abuja Hub
ORD-16654,4,2200.67,PH Hub
ORD-16655,6,3056.8,Lagos Hub
ORD-16656,5,1443.26,Lagos Hub
ORD-16657,2,2903.92,Abuja Hub
ORD-16658,3,2687.61,Abuja Hub
ORD-16659,3,3192.12,PH Hub
ORD-16660,7,1505.09,Abuja Hub
ORD-16661,2,3045.19,Abuja Hub
ORD-16662,2,1642.96,Abuja Hub
ORD-16663,4,1849.43,Abuja Hub
ORD-16664,3,3179.2,Abuja Hub
ORD-16665,5,1180.71,Abuja Hub
ORD-16666,4,1438.93,Lagos Hub
ORD-16667,3,2845.37,Abuja Hub
ORD-16668,4,3101.37,PH Hub
ORD-16669,3,2768.38,Lagos Hub
ORD-16670,8,3283.32,PH Hub
ORD-16671,2,1498.19,Lagos Hub
ORD-16672,4,1168.41,Lagos Hub
ORD-16673,4,2747.99,PH Hub
ORD-16674,3,1329.39,Lagos Hub
ORD-16675,2,2566.0,Lagos Hub
ORD-16676,2,917.6,Abuja Hub
ORD-16677,5,1756.75,Lagos Hub
ORD-16678,2,1111.52,Lagos Hub
ORD-16679,1,2540.92,Abuja Hub
ORD-16680,1,1264.13,Abuja Hub
ORD-16681,2,1192.35,PH Hub
ORD-16682,2,2175.43,Lagos Hub
ORD-16683,2,2826.36,Abuja Hub
ORD-16684,14,2943.71,Lagos Hub
ORD-16685,3,2982.13,Lagos Hub
ORD-16686,3,2836.16,Abuja Hub
ORD-16687,2,1888.41,Abuja Hub
ORD-16688,8,1084.53,Lagos Hub
ORD-16689,7,2508.07,Lagos Hub
ORD-16690,3,1995.07,Lagos Hub
ORD-16691,5,1437.28,Abuja Hub
ORD-16692,4,1481.27,Abuja Hub
ORD-16693,3,765.73,Lagos Hub
ORD-16694,4,2283.48,Lagos Hub
ORD-16695,6,980.27,Lagos Hub
ORD-16696,3,2636.29,Lagos Hub
ORD-16697,4,3166.59,Lagos Hub
ORD-16698,5,508.91,Lagos Hub
ORD-16699,5,1844.76,Lagos Hub
ORD-16700,3,1731.96,Lagos Hub
ORD-16701,2,1797.36,Abuja Hub
ORD-16702,1,2174.4,Lagos Hub
ORD-16703,5,983.94,Lagos Hub
ORD-16704,7,1887.48,Lagos Hub
ORD-16705,8,2226.41,Lagos Hub
ORD-16706,1,2832.61,Abuja Hub
ORD-16707,6,695.4,Abuja Hub
ORD-16708,4,2357.91,Lagos Hub
ORD-16709,3,3209.19,Lagos Hub
ORD-16710,10,1796.98,Lagos Hub
ORD-16711,4,1886.43,Lagos Hub
ORD-16712,8,1930.3,Abuja Hub
ORD-16713,5,1022.64,PH Hub
ORD-16714,3,3006.99,Lagos Hub
ORD-16715,4,2719.68,Abuja Hub
ORD-16716,5,2597.44,Lagos Hub
ORD-16717,1,3436.68,PH Hub
ORD-16718,7,3415.98,Abuja Hub
ORD-16719,3,3275.66,Abuja Hub
ORD-16720,3,1749.79,Abuja Hub
ORD-16721,7,818.6,Lagos Hub
ORD-16722,3,541.38,Lagos Hub
ORD-16723,5,1570.48,Lagos Hub
ORD-16724,2,2539.98,Abuja Hub
ORD-16725,5,2815.86,Lagos Hub
ORD-16726,4,2038.82,Lagos Hub
ORD-16727,7,2901.19,Lagos Hub
ORD-16728,5,1453.67,Abuja Hub
ORD-16729,2,3229.37,PH Hub
ORD-16730,3,3017.23,PH Hub
ORD-16731,6,1156.41,Lagos Hub
ORD-16732,5,1846.37,Lagos Hub
ORD-16733,4,3267.99,Abuja Hub
ORD-16734,7,2864.45,Lagos Hub
ORD-16735,5,1638.43,Lagos Hub
ORD-16736,4,2915.38,Lagos Hub
ORD-16737,7,968.83,Lagos Hub
ORD-16738,4,1340.23,Lagos Hub
ORD-16739,6,2084.98,PH Hub
ORD-16740,2,1373.64,Abuja Hub
ORD-16741,7,2549.53,Lagos Hub
ORD-16742,3,518.33,PH Hub
ORD-16743,2,2288.56,Abuja Hub
ORD-16744,2,2450.53,Abuja Hub
ORD-16745,7,3021.01,Lagos Hub
ORD-16746,2,1409.78,Lagos Hub
ORD-16747,2,1134.72,Lagos Hub
ORD-16748,4,3315.06,Lagos Hub
ORD-16749,2,1922.7,Lagos Hub
ORD-16750,3,578.69,PH Hub
ORD-16751,2,2908.82,Abuja Hub
ORD-16752,3,561.19,Lagos Hub
ORD-16753,3,2426.74,Lagos Hub
ORD-16754,3,671.39,Abuja Hub
ORD-16755,5,2321.16,Abuja Hub
ORD-16756,3,1971.67,Abuja Hub
ORD-16757,6,2617.07,Lagos Hub
ORD-16758,3,658.24,Abuja Hub
ORD-16759,1,967.64,Lagos Hub
ORD-16760,4,1865.77,Lagos Hub
ORD-16761,6,3380.16,Lagos Hub
ORD-16762,4,2646.93,Lagos Hub
ORD-16763,5,2653.3,Abuja Hub
ORD-16764,4,2281.35,PH Hub
ORD-16765,1,2383.63,Abuja Hub
ORD-16766,4,3350.24,Lagos Hub
ORD-16767,10,757.72,PH Hub
ORD-16768,3,744.21,Lagos Hub
ORD-16769,5,3030.59,Lagos Hub
ORD-16770,4,611.15,Abuja Hub
ORD-16771,3,3274.86,Lagos Hub
ORD-16772,7,1123.06,Lagos Hub
ORD-16773,6,1835.99,Lagos Hub
ORD-16774,3,1391.66,Lagos Hub
ORD-16775,5,816.8,Abuja Hub
ORD-16776,3,2029.12,Abuja Hub
ORD-16777,3,2320.33,Abuja Hub
ORD-16778,3,2769.52,Abuja Hub
ORD-16779,5,1025.28,Abuja Hub
ORD-16780,2,3416.84,Lagos Hub
ORD-16781,3,3036.37,Abuja Hub
ORD-16782,3,2233.03,Lagos Hub
ORD-16783,5,3497.1,Lagos Hub
ORD-16784,4,3092.4,PH Hub
ORD-16785,2,1541.66,Lagos Hub
ORD-16786,3,2979.72,Lagos Hub
ORD-16787,6,2728.76,Abuja Hub
ORD-16788,3,2978.49,Lagos Hub
ORD-16789,6,2339.28,Abuja Hub
ORD-16790,1,3230.42,Lagos Hub
ORD-16791,2,2249.63,Lagos Hub
ORD-16792,4,1965.33,Lagos Hub
ORD-16793,4,2174.92,Abuja Hub
ORD-16794,5,2065.04,Abuja Hub
ORD-16795,4,2998.03,Lagos Hub
ORD-16796,8,3135.45,Lagos Hub
ORD-16797,6,1204.79,PH Hub
ORD-16798,7,2788.34,Lagos Hub
ORD-16799,5,3299.97,Lagos Hub
ORD-16800,2,2858.52,Abuja Hub
ORD-16801,3,1214.92,Abuja Hub
ORD-16802,3,2189.7,Lagos Hub
ORD-16803,2,1929.61,Lagos Hub
ORD-16804,3,2822.37,Lagos Hub
ORD-16805,6,1303.1,Lagos Hub
ORD-16806,5,803.73,Lagos Hub
ORD-16807,3,1925.09,Lagos Hub
ORD-16808,7,3245.8,Abuja Hub
ORD-16809,5,1741.11,PH Hub
ORD-16810,2,893.27,PH Hub
ORD-16811,4,833.43,Lagos Hub
ORD-16812,4,2341.33,PH Hub
ORD-16813,1,2810.62,PH Hub
ORD-16814,3,1272.16,Lagos Hub
ORD-16815,14,2089.35,Lagos Hub
ORD-16816,2,2711.91,Abuja Hub
ORD-16817,4,3044.57,Abuja Hub
ORD-16818,5,2974.63,Lagos Hub
ORD-16819,3,3430.6,Abuja Hub
ORD-16820,3,3120.34,Abuja Hub
ORD-16821,7,1710.93,Abuja Hub
ORD-16822,5,824.13,Lagos Hub
ORD-16823,2,2244.49,Lagos Hub
ORD-16824,4,3129.52,Lagos Hub
ORD-16825,7,2682.75,Lagos Hub
ORD-16826,14,2532.23,Lagos Hub
ORD-16827,3,1035.99,Abuja Hub
ORD-16828,5,2270.6,Abuja Hub
ORD-16829,2,3311.78,Abuja Hub
ORD-16830,4,2377.16,Lagos Hub
ORD-16831,5,2983.34,Abuja Hub
ORD-16832,3,1232.89,Abuja Hub
ORD-16833,5,1457.9,Abuja Hub
ORD-16834,4,2616.31,Lagos Hub
ORD-16835,3,1351.2,Abuja Hub
ORD-16836,2,866.16,PH Hub
ORD-16837,6,581.95,Abuja Hub
ORD-16838,7,2653.1,Lagos Hub
ORD-16839,3,3204.59,Abuja Hub
ORD-16840,4,1516.67,Lagos Hub
ORD-16841,3,1268.3,Lagos Hub
ORD-16842,6,2843.5,Lagos Hub
ORD-16843,4,995.36,Lagos Hub
ORD-16844,4,2991.43,Lagos Hub
ORD-16845,3,730.11,Lagos Hub
ORD-16846,4,1494.4,Lagos Hub
ORD-16847,2,1916.31,Abuja Hub
ORD-16848,5,2022.57,PH Hub
ORD-16849,5,2324.46,PH Hub
ORD-16850,5,977.02,Lagos Hub
ORD-16851,1,2753.48,Abuja Hub
ORD-16852,4,2008.89,PH Hub
ORD-16853,6,2618.89,Abuja Hub
ORD-16854,4,3069.74,Lagos Hub
ORD-16855,4,1764.98,PH Hub
ORD-16856,1,2119.75,PH Hub
ORD-16857,4,1704.77,Lagos Hub
ORD-16858,5,2419.55,Lagos Hub
ORD-16859,7,2943.23,Lagos Hub
ORD-16860,3,3147.42,PH Hub
ORD-16861,6,1817.95,Lagos Hub
ORD-16862,3,2038.26,Lagos Hub
ORD-16863,3,3168.9,PH Hub
ORD-16864,2,1904.25,Lagos Hub
ORD-16865,6,1135.4,Lagos Hub
ORD-16866,5,986.77,Lagos Hub
ORD-16867,4,2615.49,Lagos Hub
ORD-16868,6,1448.81,Lagos Hub
ORD-16869,4,2088.42,PH Hub
ORD-16870,3,1787.79,Lagos Hub
ORD-16871,4,2342.23,Abuja Hub
ORD-16872,5,3361.63,Lagos Hub
ORD-16873,1,2863.65,Abuja Hub
ORD-16874,2,3258.43,Lagos Hub
ORD-16875,3,802.17,Lagos Hub
ORD-16876,1,1625.31,Lagos Hub
ORD-16877,4,867.37,Lagos Hub
ORD-16878,3,2556.59,Abuja Hub
ORD-16879,3,2917.39,Lagos Hub
ORD-16880,5,613.63,Abuja Hub
ORD-16881,2,2937.46,Abuja Hub
ORD-16882,5,1615.03,Abuja Hub
ORD-16883,2,688.92,Lagos Hub
ORD-16884,3,650.84,Lagos Hub
ORD-16885,2,2738.2,Lagos Hub
ORD-16886,6,1103.56,Abuja Hub
ORD-16887,5,3435.55,Abuja Hub
ORD-16888,3,3132.07,Lagos Hub
ORD-16889,6,2330.41,PH Hub
ORD-16890,4,2653.7,PH Hub
ORD-16891,7,3224.5,Abuja Hub
ORD-16892,6,762.28,PH Hub
ORD-16893,1,808.17,Lagos Hub
ORD-16894,4,1910.29,Lagos Hub
ORD-16895,5,2853.54,Lagos Hub
ORD-16896,2,2590.37,PH Hub
ORD-16897,3,2993.46,Abuja Hub
ORD-16898,2,1944.62,Lagos Hub
ORD-16899,4,2360.75,Lagos Hub
ORD-16900,3,2928.41,Lagos Hub
ORD-16901,4,2744.11,Lagos Hub
ORD-16902,3,3331.4,PH Hub
ORD-16903,4,2205.98,Lagos Hub
ORD-16904,4,642.75,Lagos Hub
ORD-16905,3,3054.59,Abuja Hub
ORD-16906,3,2191.69,Abuja Hub
ORD-16907,3,1464.39,PH Hub
ORD-16908,2,1557.24,Lagos Hub
ORD-16909,3,1337.76,Lagos Hub
ORD-16910,5,2845.5,Lagos Hub
ORD-16911,2,2762.66,Lagos Hub
ORD-16912,3,2516.83,Lagos Hub
ORD-16913,5,1296.35,Lagos Hub
ORD-16914,5,1055.39,Lagos Hub
ORD-16915,3,2767.57,Abuja Hub
ORD-16916,3,1439.2,Lagos Hub
ORD-16917,3,2864.38,Abuja Hub
ORD-16918,3,2065.8,Lagos Hub
ORD-16919,1,2435.01,PH Hub
ORD-16920,4,1819.94,Lagos Hub
ORD-16921,14,3050.66,Lagos Hub
ORD-16922,3,2941.07,Abuja Hub
ORD-16923,3,3070.63,Lagos Hub
ORD-16924,4,3441.76,Lagos Hub
ORD-16925,3,3185.66,PH Hub
ORD-16926,8,1104.54,Abuja Hub
ORD-16927,3,2013.8,Lagos Hub
ORD-16928,1,1436.5,PH Hub
ORD-16929,4,2176.05,Abuja Hub
ORD-16930,2,2953.9,PH Hub
ORD-16931,4,766.63,Abuja Hub
ORD-16932,2,2559.3,PH Hub
ORD-16933,6,2744.66,Lagos Hub
ORD-16934,3,1866.34,Lagos Hub
ORD-16935,5,2358.95,Lagos Hub
ORD-16936,4,1974.57,Abuja Hub
ORD-16937,3,924.03,Abuja Hub
ORD-16938,4,2248.92,Lagos Hub
ORD-16939,5,617.51,Abuja Hub
ORD-16940,5,3491.69,Abuja Hub
ORD-16941,7,2001.18,PH Hub
ORD-16942,2,2354.57,Abuja Hub
ORD-16943,6,3092.47,Lagos Hub
ORD-16944,8,744.74,Abuja Hub
ORD-16945,4,644.44,Lagos Hub
ORD-16946,1,1653.41,Abuja Hub
ORD-16947,7,2287.31,Lagos Hub
ORD-16948,2,591.95,PH Hub
ORD-16949,3,1437.0,Lagos Hub
ORD-16950,4,2948.4,Lagos Hub
ORD-16951,3,2773.8,Lagos Hub
ORD-16952,8,3246.43,Lagos Hub
ORD-16953,4,2800.21,Lagos Hub
ORD-16954,4,2631.28,Lagos Hub
ORD-16955,3,2632.26,Lagos Hub
ORD-16956,3,1942.51,Abuja Hub
ORD-16957,8,2400.88,Abuja Hub
ORD-16958,6,846.21,Abuja Hub
ORD-16959,3,1703.71,PH Hub
ORD-16960,14,1257.29,Lagos Hub
ORD-16961,4,554.44,Lagos Hub
ORD-16962,5,2491.4,Lagos Hub
ORD-16963,2,589.19,Abuja Hub
ORD-16964,3,1520.31,Lagos Hub
ORD-16965,5,2599.41,Lagos Hub
ORD-16966,4,1309.72,Lagos Hub
ORD-16967,4,2501.18,Lagos Hub
ORD-16968,3,3201.43,Abuja Hub
ORD-16969,6,2109.9,Abuja Hub
ORD-16970,5,1287.63,Lagos Hub
ORD-16971,2,551.74,Lagos Hub
ORD-16972,2,2566.64,Lagos Hub
ORD-16973,3,1859.05,Lagos Hub
ORD-16974,6,2316.81,Abuja Hub
ORD-16975,5,2770.22,Lagos Hub
ORD-16976,8,3273.96,Abuja Hub
ORD-16977,4,3196.06,Lagos Hub
ORD-16978,3,3077.61,Lagos Hub
ORD-16979,5,3425.78,Abuja Hub
ORD-16980,4,682.65,Lagos Hub
ORD-16981,4,1113.66,Lagos Hub
ORD-16982,3,769.43,Abuja Hub
ORD-16983,3,3333.75,Lagos Hub
ORD-16984,3,3089.23,Lagos Hub
ORD-16985,2,2015.94,Abuja Hub
ORD-16986,2,1736.65,Lagos Hub
ORD-16987,6,1482.88,PH Hub
ORD-16988,3,2261.21,Lagos Hub
ORD-16989,8,590.06,Abuja Hub
ORD-16990,4,1127.31,Lagos Hub
ORD-16991,3,2077.66,Lagos Hub
ORD-16992,3,3400.95,Lagos Hub
ORD-16993,7,1640.8,Abuja Hub
ORD-16994,6,3120.19,PH Hub
ORD-16995,4,2869.8,Lagos Hub
ORD-16996,4,868.92,Lagos Hub
ORD-16997,5,944.39,Lagos Hub
ORD-16998,4,3285.66,Abuja Hub
ORD-16999,5,1849.96,Lagos Hub
ORD-17000,5,2311.05,Abuja Hub
ORD-17001,7,2381.83,Lagos Hub
ORD-17002,2,2034.19,Lagos Hub
ORD-17003,5,2442.61,Lagos Hub
ORD-17004,4,1466.93,Lagos Hub
ORD-17005,4,757.27,Lagos Hub
ORD-17006,1,2256.06,Lagos Hub
ORD-17007,3,2210.73,PH Hub
ORD-17008,4,972.62,Lagos Hub
ORD-17009,4,1696.45,Lagos Hub
ORD-17010,5,1692.27,PH Hub
ORD-17011,5,2589.42,Abuja Hub
ORD-17012,4,1353.84,Abuja Hub
ORD-17013,5,979.88,Abuja Hub
ORD-17014,3,2851.38,Abuja Hub
ORD-17015,6,2053.89,Lagos Hub
ORD-17016,4,2686.18,Lagos Hub
ORD-17017,2,1852.07,Abuja Hub
ORD-17018,4,1005.82,Lagos Hub
ORD-17019,3,1842.91,Abuja Hub
ORD-17020,3,1217.8,Abuja Hub
ORD-17021,7,1094.1,Abuja Hub
ORD-17022,4,1755.53,Abuja Hub
ORD-17023,3,3399.33,Lagos Hub
ORD-17024,4,2797.02,PH Hub
ORD-17025,2,2075.77,PH Hub
ORD-17026,7,2823.26,Abuja Hub
ORD-17027,4,2586.33,Lagos Hub
ORD-17028,4,1782.12,Lagos Hub
ORD-17029,3,2012.16,Abuja Hub
ORD-17030,3,3321.84,Lagos Hub
ORD-17031,3,1785.99,Lagos Hub
ORD-17032,1,3040.25,Lagos Hub
ORD-17033,3,535.13,Lagos Hub
ORD-17034,6,638.74,Lagos Hub
ORD-17035,5,1358.4,Lagos Hub
ORD-17036,2,3472.8,Abuja Hub
ORD-17037,5,1614.48,Abuja Hub
ORD-17038,4,2509.6,Lagos Hub
ORD-17039,4,2709.11,Lagos Hub
ORD-17040,10,1396.07,Lagos Hub
ORD-17041,1,1976.25,Abuja Hub
ORD-17042,5,2284.35,Lagos Hub
ORD-17043,5,1415.28,Abuja Hub
ORD-17044,4,1622.75,PH Hub
ORD-17045,3,1117.95,Abuja Hub
ORD-17046,2,1111.67,Lagos Hub
ORD-17047,5,3353.4,Abuja Hub
ORD-17048,3,1031.9,Abuja Hub
ORD-17049,7,3053.62,Lagos Hub
ORD-17050,3,3179.84,Lagos Hub
ORD-17051,10,2027.3,Lagos Hub
ORD-17052,4,2229.94,Lagos Hub
ORD-17053,4,2157.53,Lagos Hub
ORD-17054,3,3146.43,Lagos Hub
ORD-17055,4,2682.29,Abuja Hub
ORD-17056,4,1640.0,Abuja Hub
ORD-17057,1,1017.26,Lagos Hub
ORD-17058,5,1905.26,Abuja Hub
ORD-17059,4,3430.3,Abuja Hub
ORD-17060,4,2052.96,Lagos Hub
ORD-17061,2,1793.17,Lagos Hub
ORD-17062,6,2476.8,Abuja Hub
ORD-17063,4,1381.38,Lagos Hub
ORD-17064,3,2893.72,PH Hub
ORD-17065,2,2424.99,Lagos Hub
ORD-17066,3,1500.63,Lagos Hub
ORD-17067,4,3410.01,PH Hub
ORD-17068,3,2730.07,Abuja Hub
ORD-17069,3,2903.89,Lagos Hub
ORD-17070,4,1553.63,PH Hub
ORD-17071,5,1522.54,Abuja Hub
ORD-17072,6,2130.29,Abuja Hub
ORD-17073,5,2842.23,Lagos Hub
ORD-17074,4,1499.2,Lagos Hub
ORD-17075,10,2662.51,Abuja Hub
ORD-17076,4,2457.91,Lagos Hub
ORD-17077,14,1027.97,Abuja Hub
ORD-17078,7,1343.51,Abuja Hub
ORD-17079,2,2575.91,Abuja Hub
ORD-17080,2,1212.53,Lagos Hub
ORD-17081,4,1730.3,PH Hub
ORD-17082,5,1146.03,Lagos Hub
ORD-17083,6,2541.48,Abuja Hub
ORD-17084,1,2644.24,PH Hub
ORD-17085,1,3116.98,PH Hub
ORD-17086,3,958.18,Lagos Hub
ORD-17087,8,1694.95,Lagos Hub
ORD-17088,4,2319.48,PH Hub
ORD-17089,2,1858.71,Abuja Hub
ORD-17090,4,3286.82,Lagos Hub
ORD-17091,10,2694.18,Lagos Hub
ORD-17092,5,938.08,Lagos Hub
ORD-17093,5,2443.92,Lagos Hub
ORD-17094,5,1203.32,Lagos Hub
ORD-17095,6,909.29,PH Hub
ORD-17096,2,2875.53,Lagos Hub
ORD-17097,3,1832.19,Lagos Hub
ORD-17098,5,2205.22,Lagos Hub
ORD-17099,6,1298.84,Lagos Hub
ORD-17100,4,3373.64,Lagos Hub
ORD-17101,5,662.49,Lagos Hub
ORD-17102,2,1516.86,PH Hub
ORD-17103,4,3075.88,PH Hub
ORD-17104,5,1327.81,PH Hub
ORD-17105,2,1496.64,Abuja Hub
ORD-17106,14,2303.4,Abuja Hub
ORD-17107,8,509.0,Lagos Hub
ORD-17108,4,3099.96,Lagos Hub
ORD-17109,3,701.73,Lagos Hub
ORD-17110,3,3030.0,Abuja Hub
ORD-17111,6,2158.5,Lagos Hub
ORD-17112,3,3319.95,Lagos Hub
ORD-17113,4,2918.95,PH Hub
ORD-17114,4,935.46,Lagos Hub
ORD-17115,3,2571.35,Lagos Hub
ORD-17116,5,558.82,Abuja Hub
ORD-17117,6,1080.82,Lagos Hub
ORD-17118,2,2564.07,Abuja Hub
ORD-17119,6,3146.09,Lagos Hub
ORD-17120,7,3367.89,Lagos Hub
ORD-17121,3,1268.27,Lagos Hub
ORD-17122,5,3236.97,Abuja Hub
ORD-17123,4,2114.07,Lagos Hub
ORD-17124,3,993.02,Abuja Hub
ORD-17125,1,3192.88,PH Hub
ORD-17126,2,3015.43,Abuja Hub
ORD-17127,4,3384.11,Lagos Hub
ORD-17128,4,1498.71,PH Hub
ORD-17129,8,1932.65,Lagos Hub
ORD-17130,3,1641.14,Lagos Hub
ORD-17131,3,1410.99,Lagos Hub
ORD-17132,4,3339.88,Abuja Hub
ORD-17133,2,1442.59,Lagos Hub
ORD-17134,5,1058.44,PH Hub
ORD-17135,7,647.36,PH Hub
ORD-17136,4,1003.8,Lagos Hub
ORD-17137,2,2159.54,Lagos Hub
ORD-17138,7,3233.68,Lagos Hub
ORD-17139,3,2004.83,Abuja Hub
ORD-17140,4,1006.8,Lagos Hub
ORD-17141,5,1861.53,Lagos Hub
ORD-17142,5,2688.21,PH Hub
ORD-17143,3,1981.72,Abuja Hub
ORD-17144,3,2644.19,Abuja Hub
ORD-17145,3,1745.57,Lagos Hub
ORD-17146,3,2603.17,Lagos Hub
ORD-17147,1,1189.88,Abuja Hub
ORD-17148,2,2611.8,Lagos Hub
ORD-17149,2,1594.19,Abuja Hub
ORD-17150,2,2210.19,Lagos Hub
ORD-17151,3,1052.69,Lagos Hub
ORD-17152,3,823.85,PH Hub
ORD-17153,8,3005.49,Abuja Hub
ORD-17154,3,2644.77,Abuja Hub
ORD-17155,1,1944.44,Lagos Hub
ORD-17156,4,518.73,Lagos Hub
ORD-17157,3,3144.69,Abuja Hub
ORD-17158,2,507.88,Lagos Hub
ORD-17159,3,549.41,Abuja Hub
ORD-17160,3,582.42,Lagos Hub
ORD-17161,2,2630.93,Lagos Hub
ORD-17162,2,2726.85,Abuja Hub
ORD-17163,4,2834.45,Abuja Hub
ORD-17164,3,1114.35,Lagos Hub
ORD-17165,4,1577.52,Lagos Hub
ORD-17166,7,885.86,Lagos Hub
ORD-17167,2,1401.67,Lagos Hub
ORD-17168,3,2191.36,Lagos Hub
ORD-17169,1,2253.83,Lagos Hub
ORD-17170,2,2464.37,Lagos Hub
ORD-17171,2,958.39,Abuja Hub
ORD-17172,5,1581.9,PH Hub
ORD-17173,3,2028.23,PH Hub
ORD-17174,4,2862.34,PH Hub
ORD-17175,2,1510.37,PH Hub
ORD-17176,3,956.3,Abuja Hub
ORD-17177,4,3083.17,Lagos Hub
ORD-17178,3,823.53,Abuja Hub
ORD-17179,6,1302.58,Lagos Hub
ORD-17180,14,1722.95,PH Hub
ORD-17181,4,3019.5,PH Hub
ORD-17182,8,1070.58,Abuja Hub
ORD-17183,4,904.94,PH Hub
ORD-17184,4,3050.81,Abuja Hub
ORD-17185,2,3067.31,Abuja Hub
ORD-17186,3,1180.72,Lagos Hub
ORD-17187,1,770.95,Lagos Hub
ORD-17188,4,1650.77,PH Hub
ORD-17189,3,1940.42,Lagos Hub
ORD-17190,5,3490.35,PH Hub
ORD-17191,6,1262.86,Lagos Hub
ORD-17192,4,3323.28,Abuja Hub
ORD-17193,3,2261.63,Lagos Hub
ORD-17194,4,1173.9,Abuja Hub
ORD-17195,4,3080.23,Abuja Hub
ORD-17196,7,2659.57,PH Hub
ORD-17197,3,2822.72,Lagos Hub
ORD-17198,7,2461.92,Lagos Hub
ORD-17199,2,3147.08,Abuja Hub
ORD-17200,4,3088.52,Lagos Hub
ORD-17201,6,3192.91,Abuja Hub
ORD-17202,5,1616.63,Lagos Hub
ORD-17203,3,1159.17,Abuja Hub
ORD-17204,5,568.34,PH Hub
ORD-17205,1,2983.54,Lagos Hub
ORD-17206,4,1582.9,Lagos Hub
ORD-17207,3,2625.0,Lagos Hub
ORD-17208,4,3263.48,Lagos Hub
ORD-17209,7,3294.72,PH Hub
ORD-17210,5,2862.7,Lagos Hub
ORD-17211,1,1848.84,Lagos Hub
ORD-17212,3,3154.25,Abuja Hub
ORD-17213,3,1625.17,PH Hub
ORD-17214,5,3478.55,Lagos Hub
ORD-17215,2,2675.67,Lagos Hub
ORD-17216,3,2963.49,Lagos Hub
ORD-17217,2,2760.81,Lagos Hub
ORD-17218,5,2267.5,Lagos Hub
ORD-17219,3,1360.08,Lagos Hub
ORD-17220,8,3425.39,Lagos Hub
ORD-17221,2,2543.39,Abuja Hub
ORD-17222,5,2794.51,Lagos Hub
ORD-17223,4,2494.58,Abuja Hub
ORD-17224,5,1843.22,PH Hub
ORD-17225,7,595.85,Lagos Hub
ORD-17226,6,1404.72,Abuja Hub
ORD-17227,5,3024.3,Abuja Hub
ORD-17228,4,3094.79,PH Hub
ORD-17229,2,2690.9,Abuja Hub
ORD-17230,5,2680.35,PH Hub
ORD-17231,4,791.96,Lagos Hub
ORD-17232,2,3398.42,Lagos Hub
ORD-17233,1,3358.79,PH Hub
ORD-17234,10,2687.48,Lagos Hub
ORD-17235,1,908.29,Abuja Hub
ORD-17236,3,608.47,Lagos Hub
ORD-17237,4,3144.55,Lagos Hub
ORD-17238,3,3302.54,Lagos Hub
ORD-17239,4,3392.48,Lagos Hub
ORD-17240,5,2486.99,Lagos Hub
ORD-17241,6,3259.35,Lagos Hub
ORD-17242,2,965.82,PH Hub
ORD-17243,3,2414.7,Lagos Hub
