order_id,customer_id,region,channel,customer_segment
ORD-16352,CUST-7352,Lagos,WhatsApp Commerce,Loyal
ORD-16353,CUST-7353,Lagos,Mobile App,New Customer
ORD-16354,CUST-7354,Kano,WhatsApp Commerce,Loyal
ORD-16355,CUST-7355,Lagos,Web,Returning
ORD-16356,CUST-7356,Lagos,Web,Returning
ORD-16357,CUST-7357,Lagos,WhatsApp Commerce,New Customer
ORD-16358,CUST-7358,Lagos,Web,Loyal
ORD-16359,CUST-7359,Kano,WhatsApp Commerce,Returning
ORD-16360,CUST-7360,Abuja,Web,Loyal
ORD-16361,CUST-7361,Kano,Mobile App,Returning
ORD-16362,CUST-7362,Lagos,Web,Returning
ORD-16363,CUST-7363,Ibadan,Agent Network,Loyal
ORD-16364,CUST-7364,Ibadan,Mobile App,Returning
ORD-16365,CUST-7365,Abuja,Mobile App,Returning
ORD-16366,CUST-7366,Lagos,Web,Returning
ORD-16367,CUST-7367,Lagos,Mobile App,Loyal
ORD-16368,CUST-7368,Lagos,Agent Network,Loyal
ORD-16369,CUST-7369,Lagos,Web,VIP
ORD-16370,CUST-7370,Abuja,Web,Loyal
ORD-16371,CUST-7371,Port Harcourt,WhatsApp Commerce,New Customer
ORD-16372,CUST-7372,Kano,Agent Network,VIP
ORD-16373,CUST-7373,Ibadan,Mobile App,VIP
ORD-16374,CUST-7374,Enugu,Agent Network,Returning
ORD-16375,CUST-7375,Abuja,Web,New Customer
ORD-16376,CUST-7376,Ibadan,Web,New Customer
ORD-16377,CUST-7377,Kano,Web,New Customer
ORD-16378,CUST-7378,Lagos,Mobile App,Loyal
ORD-16379,CUST-7379,Ibadan,Mobile App,Returning
ORD-16380,CUST-7380,Port Harcourt,Mobile App,VIP
ORD-16381,CUST-7381,Lagos,WhatsApp Commerce,New Customer
ORD-16382,CUST-7382,Port Harcourt,Web,Returning
ORD-16383,CUST-7383,Port Harcourt,Mobile App,Loyal
ORD-16384,CUST-7384,Port Harcourt,Web,New Customer
ORD-16385,CUST-7385,Port Harcourt,Mobile App,VIP
ORD-16386,CUST-7386,Kano,Agent Network,New Customer
ORD-16387,CUST-7387,Port Harcourt,Mobile App,Returning
ORD-16388,CUST-7388,Abuja,Mobile App,Returning
ORD-16389,CUST-7389,Abuja,Mobile App,Returning
ORD-16390,CUST-7390,Lagos,Web,New Customer
ORD-16391,CUST-7391,Lagos,Mobile App,Loyal
ORD-16392,CUST-7392,Kano,Mobile App,Returning
ORD-16393,CUST-7393,Port Harcourt,Web,Loyal
ORD-16394,CUST-7394,Lagos,WhatsApp Commerce,Loyal
ORD-16395,CUST-7395,Lagos,Mobile App,Loyal
ORD-16396,CUST-7396,Kano,Mobile App,VIP
ORD-16397,CUST-7397,Abuja,Web,VIP
ORD-16398,CUST-7398,Abuja,Agent Network,Loyal
ORD-16399,CUST-7399,Kano,Web,VIP
ORD-16400,CUST-7400,Kano,Web,Loyal
ORD-16401,CUST-7401,Abuja,WhatsApp Commerce,Returning
ORD-16402,CUST-7402,Lagos,Web,VIP
ORD-16403,CUST-7403,Enugu,Web,New Customer
ORD-16404,CUST-7404,Ibadan,Mobile App,Returning
ORD-16405,CUST-7405,Kano,Agent Network,Returning
ORD-16406,CUST-7406,Abuja,Web,Returning
ORD-16407,CUST-7407,Abuja,WhatsApp Commerce,Returning
ORD-16408,CUST-7408,Enugu,Mobile App,VIP
ORD-16409,CUST-7409,Ibadan,Mobile App,Loyal
ORD-16410,CUST-7410,Lagos,Web,Returning
ORD-16411,CUST-7411,Lagos,Web,Returning
ORD-16412,CUST-7412,Abuja,WhatsApp Commerce,New Customer
ORD-16413,CUST-7413,Kano,Web,Loyal
ORD-16414,CUST-7414,Kano,Web,Loyal
ORD-16415,CUST-7415,Ibadan,WhatsApp Commerce,Returning
ORD-16416,CUST-7416,Lagos,Mobile App,VIP
ORD-16417,CUST-7417,Abuja,Agent Network,Loyal
ORD-16418,CUST-7418,Abuja,Agent Network,Returning
ORD-16419,CUST-7419,Lagos,WhatsApp Commerce,Returning
ORD-16420,CUST-7420,Lagos,Mobile App,VIP
ORD-16421,CUST-7421,Abuja,Web,Loyal
ORD-16422,CUST-7422,Lagos,Mobile App,Loyal
ORD-16423,CUST-7423,Ibadan,Mobile App,Returning
ORD-16424,CUST-7424,Lagos,Mobile App,Returning
ORD-16425,CUST-7425,Kano,Mobile App,Returning
ORD-16426,CUST-7426,Lagos,Mobile App,New Customer
ORD-16427,CUST-7427,Ibadan,Mobile App,New Customer
ORD-16428,CUST-7428,Kano,Mobile App,Loyal
ORD-16429,CUST-7429,Lagos,Web,Loyal
ORD-16430,CUST-7430,Ibadan,Mobile App,Returning
ORD-16431,CUST-7431,Abuja,WhatsApp Commerce,Returning
ORD-16432,CUST-7432,Lagos,Mobile App,Loyal
ORD-16433,CUST-7433,Kano,WhatsApp Commerce,VIP
ORD-16434,CUST-7434,Lagos,Mobile App,VIP
ORD-16435,CUST-7435,Kano,Mobile App,New Customer
ORD-16436,CUST-7436,Ibadan,Agent Network,Loyal
ORD-16437,CUST-7437,Enugu,Mobile App,Loyal
ORD-16438,CUST-7438,Abuja,Web,Loyal
ORD-16439,CUST-7439,Port Harcourt,Mobile App,Returning
ORD-16440,CUST-7440,Abuja,Mobile App,Loyal
ORD-16441,CUST-7441,Kano,WhatsApp Commerce,Returning
ORD-16442,CUST-7442,Port Harcourt,Mobile App,Loyal
ORD-16443,CUST-7443,Lagos,Agent Network,Loyal
ORD-16444,CUST-7444,Lagos,Agent Network,VIP
ORD-16445,CUST-7445,Lagos,WhatsApp Commerce,New Customer
ORD-16446,CUST-7446,Port Harcourt,Mobile App,New Customer
ORD-16447,CUST-7447,Lagos,Agent Network,Returning
ORD-16448,CUST-7448,Enugu,Agent Network,Returning
ORD-16449,CUST-7449,Port Harcourt,WhatsApp Commerce,New Customer
ORD-16450,CUST-7450,Enugu,Mobile App,Returning
ORD-16451,CUST-7451,Kano,Web,Returning
ORD-16452,CUST-7452,Lagos,Agent Network,Returning
ORD-16453,CUST-7453,Kano,Web,New Customer
ORD-16454,CUST-7454,Lagos,Web,New Customer
ORD-16455,CUST-7455,Port Harcourt,WhatsApp Commerce,Loyal
ORD-16456,CUST-7456,Ibadan,WhatsApp Commerce,Loyal
ORD-16457,CUST-7457,Abuja,Web,New Customer
ORD-16458,CUST-7458,Port Harcourt,Mobile App,Returning
ORD-16459,CUST-7459,Lagos,Web,Returning
ORD-16460,CUST-7460,Ibadan,Web,Returning
ORD-16461,CUST-7461,Abuja,Mobile App,Loyal
ORD-16462,CUST-7462,Lagos,Mobile App,New Customer
ORD-16463,CUST-7463,Enugu,Mobile App,New Customer
ORD-16464,CUST-7464,Lagos,Mobile App,Loyal
ORD-16465,CUST-7465,Ibadan,Mobile App,Loyal
ORD-16466,CUST-7466,Ibadan,Mobile App,Loyal
ORD-16467,CUST-7467,Lagos,Web,Loyal
ORD-16468,CUST-7468,Lagos,Mobile App,Loyal
ORD-16469,CUST-7469,Lagos,Mobile App,Loyal
ORD-16470,CUST-7470,Abuja,Mobile App,Loyal
ORD-16471,CUST-7471,Lagos,Mobile App,Loyal
ORD-16472,CUST-7472,Lagos,Mobile App,Returning
ORD-16473,CUST-7473,Enugu,WhatsApp Commerce,VIP
ORD-16474,CUST-7474,Lagos,Web,VIP
ORD-16475,CUST-7475,Kano,Mobile App,VIP
ORD-16476,CUST-7476,Ibadan,Web,Returning
ORD-16477,CUST-7477,Lagos,Web,New Customer
ORD-16478,CUST-7478,Port Harcourt,Mobile App,VIP
ORD-16479,CUST-7479,Abuja,Web,Loyal
ORD-16480,CUST-7480,Port Harcourt,Mobile App,Returning
ORD-16481,CUST-7481,Abuja,WhatsApp Commerce,New Customer
ORD-16482,CUST-7482,Kano,Mobile App,Loyal
ORD-16483,CUST-7483,Abuja,Mobile App,Loyal
ORD-16484,CUST-7484,Enugu,Mobile App,VIP
ORD-16485,CUST-7485,Abuja,Web,Loyal
ORD-16486,CUST-7486,Abuja,Mobile App,Returning
ORD-16487,CUST-7487,Lagos,Mobile App,Returning
ORD-16488,CUST-7488,Abuja,Agent Network,New Customer
ORD-16489,CUST-7489,Lagos,WhatsApp Commerce,Returning
ORD-16490,CUST-7490,Enugu,Mobile App,VIP
ORD-16491,CUST-7491,Abuja,Web,New Customer
ORD-16492,CUST-7492,Lagos,Mobile App,Loyal
ORD-16493,CUST-7493,Lagos,Web,New Customer
ORD-16494,CUST-7494,Kano,Web,Returning
ORD-16495,CUST-7495,Port Harcourt,Web,Loyal
ORD-16496,CUST-7496,Abuja,Web,Loyal
ORD-16497,CUST-7497,Lagos,Mobile App,Loyal
ORD-16498,CUST-7498,Kano,Mobile App,Returning
ORD-16499,CUST-7499,Lagos,WhatsApp Commerce,Returning
ORD-16500,CUST-7500,Abuja,Web,Returning
ORD-16501,CUST-7501,Port Harcourt,Web,Returning
ORD-16502,CUST-7502,Lagos,Mobile App,New Customer
ORD-16503,CUST-7503,Port Harcourt,Web,Loyal
ORD-16504,CUST-7504,Enugu,Web,Loyal
ORD-16505,CUST-7505,Port Harcourt,Mobile App,Returning
ORD-16506,CUST-7506,Ibadan,WhatsApp Commerce,Returning
ORD-16507,CUST-7507,Enugu,Mobile App,Returning
ORD-16508,CUST-7508,Lagos,Mobile App,New Customer
ORD-16509,CUST-7509,Abuja,WhatsApp Commerce,Returning
ORD-16510,CUST-7510,Port Harcourt,Mobile App,Returning
ORD-16511,CUST-7511,Ibadan,Mobile App,VIP
ORD-16512,CUST-7512,Lagos,Mobile App,VIP
ORD-16513,CUST-7513,Lagos,WhatsApp Commerce,Returning
ORD-16514,CUST-7514,Abuja,Mobile App,New Customer
ORD-16515,CUST-7515,Kano,WhatsApp Commerce,VIP
ORD-16516,CUST-7516,Enugu,WhatsApp Commerce,Loyal
ORD-16517,CUST-7517,Abuja,WhatsApp Commerce,New Customer
ORD-16518,CUST-7518,Kano,Mobile App,Loyal
ORD-16519,CUST-7519,Lagos,Web,Returning
ORD-16520,CUST-7520,Enugu,Mobile App,Loyal
ORD-16521,CUST-7521,Kano,Web,Returning
ORD-16522,CUST-7522,Lagos,Web,Returning
ORD-16523,CUST-7523,Abuja,Web,VIP
ORD-16524,CUST-7524,Abuja,Mobile App,Loyal
ORD-16525,CUST-7525,Kano,Mobile App,Loyal
ORD-16526,CUST-7526,Enugu,Mobile App,Returning
ORD-16527,CUST-7527,Kano,Web,New Customer
ORD-16528,CUST-7528,Lagos,Web,Loyal
ORD-16529,CUST-7529,Abuja,Agent Network,Returning
ORD-16530,CUST-7530,Ibadan,Mobile App,New Customer
ORD-16531,CUST-7531,Lagos,WhatsApp Commerce,Returning
ORD-16532,CUST-7532,Port Harcourt,Mobile App,New Customer
ORD-16533,CUST-7533,Port Harcourt,Web,Returning
ORD-16534,CUST-7534,Kano,Web,Returning
ORD-16535,CUST-7535,Abuja,Web,Returning
ORD-16536,CUST-7536,Port Harcourt,Mobile App,VIP
ORD-16537,CUST-7537,Port Harcourt,Mobile App,Returning
ORD-16538,CUST-7538,Kano,WhatsApp Commerce,New Customer
ORD-16539,CUST-7539,Port Harcourt,Mobile App,Returning
ORD-16540,CUST-7540,Lagos,Mobile App,Loyal
ORD-16541,CUST-7541,Lagos,Mobile App,New Customer
ORD-16542,CUST-7542,Lagos,Mobile App,VIP
ORD-16543,CUST-7543,Abuja,Web,New Customer
ORD-16544,CUST-7544,Abuja,Mobile App,Loyal
ORD-16545,CUST-7545,Lagos,Mobile App,VIP
ORD-16546,CUST-7546,Kano,WhatsApp Commerce,New Customer
ORD-16547,CUST-7547,Abuja,WhatsApp Commerce,Returning
ORD-16548,CUST-7548,Lagos,Web,Returning
ORD-16549,CUST-7549,Port Harcourt,Web,Loyal
ORD-16550,CUST-7550,Abuja,WhatsApp Commerce,Loyal
ORD-16551,CUST-7551,Ibadan,Mobile App,Loyal
ORD-16552,CUST-7552,Abuja,Mobile App,VIP
ORD-16553,CUST-7553,Lagos,Web,Loyal
ORD-16554,CUST-7554,Kano,Agent Network,New Customer
ORD-16555,CUST-7555,Port Harcourt,Mobile App,Loyal
ORD-16556,CUST-7556,Enugu,Mobile App,New Customer
ORD-16557,CUST-7557,Lagos,WhatsApp Commerce,New Customer
ORD-16558,CUST-7558,Enugu,Mobile App,Returning
ORD-16559,CUST-7559,Abuja,Web,Returning
ORD-16560,CUST-7560,Ibadan,Web,Loyal
ORD-16561,CUST-7561,Ibadan,Web,Loyal
ORD-16562,CUST-7562,Port Harcourt,Web,Loyal
ORD-16563,CUST-7563,Kano,WhatsApp Commerce,Loyal
ORD-16564,CUST-7564,Abuja,Web,Returning
ORD-16565,CUST-7565,Kano,Agent Network,New Customer
ORD-16566,CUST-7566,Ibadan,Web,Returning
ORD-16567,CUST-7567,Port Harcourt,WhatsApp Commerce,Returning
ORD-16568,CUST-7568,Port Harcourt,WhatsApp Commerce,Loyal
ORD-16569,CUST-7569,Port Harcourt,WhatsApp Commerce,Returning
ORD-16570,CUST-7570,Ibadan,Web,Returning
ORD-16571,CUST-7571,Abuja,WhatsApp Commerce,Returning
ORD-16572,CUST-7572,Lagos,WhatsApp Commerce,Loyal
ORD-16573,CUST-7573,Abuja,Web,New Customer
ORD-16574,CUST-7574,Abuja,Web,Loyal
ORD-16575,CUST-7575,Lagos,Agent Network,New Customer
ORD-16576,CUST-7576,Kano,WhatsApp Commerce,Loyal
ORD-16577,CUST-7577,Lagos,Mobile App,Loyal
ORD-16578,CUST-7578,Lagos,Web,Returning
ORD-16579,CUST-7579,Enugu,Mobile App,VIP
ORD-16580,CUST-7580,Lagos,Agent Network,Loyal
ORD-16581,CUST-7581,Port Harcourt,WhatsApp Commerce,VIP
ORD-16582,CUST-7582,Abuja,Agent Network,Loyal
ORD-16583,CUST-7583,Lagos,Agent Network,Returning
ORD-16584,CUST-7584,Lagos,Mobile App,Returning
ORD-16585,CUST-7585,Lagos,Web,Loyal
ORD-16586,CUST-7586,Enugu,Mobile App,Loyal
ORD-16587,CUST-7587,Lagos,Mobile App,New Customer
ORD-16588,CUST-7588,Port Harcourt,Web,VIP
ORD-16589,CUST-7589,Port Harcourt,Web,New Customer
ORD-16590,CUST-7590,Port Harcourt,Web,New Customer
ORD-16591,CUST-7591,Lagos,Mobile App,Returning
ORD-16592,CUST-7592,Lagos,Mobile App,Loyal
ORD-16593,CUST-7593,Abuja,Agent Network,VIP
ORD-16594,CUST-7594,Lagos,Mobile App,Loyal
ORD-16595,CUST-7595,Port Harcourt,Web,New Customer
ORD-16596,CUST-7596,Lagos,Web,Returning
ORD-16597,CUST-7597,Port Harcourt,Agent Network,Returning
ORD-16598,CUST-7598,Enugu,Web,Returning
ORD-16599,CUST-7599,Lagos,Web,New Customer
ORD-16600,CUST-7600,Kano,Web,Loyal
ORD-16601,CUST-7601,Lagos,Agent Network,VIP
ORD-16602,CUST-7602,Kano,Mobile App,Returning
ORD-16603,CUST-7603,Lagos,Web,New Customer
ORD-16604,CUST-7604,Abuja,Agent Network,New Customer
ORD-16605,CUST-7605,Abuja,Mobile App,Loyal
ORD-16606,CUST-7606,Lagos,Mobile App,New Customer
ORD-16607,CUST-7607,Lagos,WhatsApp Commerce,Loyal
ORD-16608,CUST-7608,Lagos,Agent Network,Returning
ORD-16609,CUST-7609,Ibadan,WhatsApp Commerce,VIP
ORD-16610,CUST-7610,Kano,Agent Network,Returning
ORD-16611,CUST-7611,Abuja,Mobile App,VIP
ORD-16612,CUST-7612,Port Harcourt,Web,Loyal
ORD-16613,CUST-7613,Lagos,Agent Network,Loyal
ORD-16614,CUST-7614,Port Harcourt,WhatsApp Commerce,Returning
ORD-16615,CUST-7615,Abuja,Web,New Customer
ORD-16616,CUST-7616,Lagos,Mobile App,Loyal
ORD-16617,CUST-7617,Lagos,Web,New Customer
ORD-16618,CUST-7618,Port Harcourt,Mobile App,Loyal
ORD-16619,CUST-7619,Port Harcourt,Web,Returning
ORD-16620,CUST-7620,Abuja,Web,Returning
ORD-16621,CUST-7621,Lagos,Mobile App,Returning
ORD-16622,CUST-7622,Abuja,Web,Loyal
ORD-16623,CUST-7623,Lagos,Mobile App,New Customer
ORD-16624,CUST-7624,Port Harcourt,Mobile App,Returning
ORD-16625,CUST-7625,Abuja,Mobile App,Loyal
ORD-16626,CUST-7626,Port Harcourt,Mobile App,VIP
ORD-16627,CUST-7627,Abuja,WhatsApp Commerce,New Customer
ORD-16628,CUST-7628,Ibadan,WhatsApp Commerce,Loyal
ORD-16629,CUST-7629,Ibadan,Web,Returning
ORD-16630,CUST-7630,Abuja,Mobile App,Loyal
ORD-16631,CUST-7631,Ibadan,WhatsApp Commerce,Returning
ORD-16632,CUST-7632,Lagos,Web,New Customer
ORD-16633,CUST-7633,Lagos,Mobile App,Returning
ORD-16634,CUST-7634,Lagos,Mobile App,Returning
ORD-16635,CUST-7635,Enugu,Mobile App,Returning
ORD-16636,CUST-7636,Lagos,Agent Network,Returning
ORD-16637,CUST-7637,Lagos,Web,Loyal
ORD-16638,CUST-7638,Lagos,WhatsApp Commerce,New Customer
ORD-16639,CUST-7639,Port Harcourt,Mobile App,Returning
ORD-16640,CUST-7640,Abuja,WhatsApp Commerce,New Customer
ORD-16641,CUST-7641,Abuja,Web,Returning
ORD-16642,CUST-7642,Kano,WhatsApp Commerce,New Customer
ORD-16643,CUST-7643,Lagos,Mobile App,Returning
ORD-16644,CUST-7644,Abuja,Mobile App,VIP
ORD-16645,CUST-7645,Lagos,Mobile App,New Customer
ORD-16646,CUST-7646,Kano,WhatsApp Commerce,New Customer
ORD-16647,CUST-7647,Enugu,Web,Returning
ORD-16648,CUST-7648,Lagos,Mobile App,Loyal
ORD-16649,CUST-7649,Port Harcourt,Agent Network,VIP
ORD-16650,CUST-7650,Lagos,Web,Loyal
ORD-16651,CUST-7651,Abuja,Mobile App,Returning
ORD-16652,CUST-7652,Kano,Mobile App,VIP
ORD-16653,CUST-7653,Lagos,Mobile App,New Customer
ORD-16654,CUST-7654,Lagos,Mobile App,Loyal
ORD-16655,CUST-7655,Lagos,Web,Returning
ORD-16656,CUST-7656,Lagos,Web,Returning
ORD-16657,CUST-7657,Lagos,Mobile App,Returning
ORD-16658,CUST-7658,Lagos,Mobile App,Returning
ORD-16659,CUST-7659,Lagos,Mobile App,New Customer
ORD-16660,CUST-7660,Lagos,WhatsApp Commerce,Returning
ORD-16661,CUST-7661,Lagos,Mobile App,Returning
ORD-16662,CUST-7662,Lagos,Mobile App,Loyal
ORD-16663,CUST-7663,Lagos,Mobile App,Loyal
ORD-16664,CUST-7664,Enugu,Web,New Customer
ORD-16665,CUST-7665,Abuja,Mobile App,Returning
ORD-16666,CUST-7666,Kano,Web,New Customer
ORD-16667,CUST-7667,Abuja,Mobile App,Loyal
ORD-16668,CUST-7668,Lagos,Web,New Customer
ORD-16669,CUST-7669,Lagos,WhatsApp Commerce,Returning
ORD-16670,CUST-7670,Abuja,Mobile App,Loyal
ORD-16671,CUST-7671,Lagos,WhatsApp Commerce,Returning
ORD-16672,CUST-7672,Enugu,Web,Returning
ORD-16673,CUST-7673,Port Harcourt,Web,Returning
ORD-16674,CUST-7674,Port Harcourt,Web,Returning
ORD-16675,CUST-7675,Enugu,Mobile App,Returning
ORD-16676,CUST-7676,Abuja,Mobile App,Loyal
ORD-16677,CUST-7677,Lagos,Mobile App,Returning
ORD-16678,CUST-7678,Enugu,Web,Returning
ORD-16679,CUST-7679,Kano,WhatsApp Commerce,New Customer
ORD-16680,CUST-7680,Port Harcourt,Mobile App,Loyal
ORD-16681,CUST-7681,Lagos,Web,Loyal
ORD-16682,CUST-7682,Lagos,Mobile App,Returning
ORD-16683,CUST-7683,Port Harcourt,Mobile App,Returning
ORD-16684,CUST-7684,Lagos,Mobile App,Returning
ORD-16685,CUST-7685,Abuja,Mobile App,New Customer
ORD-16686,CUST-7686,Lagos,Agent Network,VIP
ORD-16687,CUST-7687,Kano,Web,Returning
ORD-16688,CUST-7688,Abuja,Web,New Customer
ORD-16689,CUST-7689,Lagos,Web,Returning
ORD-16690,CUST-7690,Kano,Mobile App,Returning
ORD-16691,CUST-7691,Kano,Mobile App,New Customer
ORD-16692,CUST-7692,Abuja,Mobile App,New Customer
ORD-16693,CUST-7693,Lagos,Web,Returning
ORD-16694,CUST-7694,Ibadan,Mobile App,New Customer
ORD-16695,CUST-7695,Kano,Agent Network,Returning
ORD-16696,CUST-7696,Kano,WhatsApp Commerce,VIP
ORD-16697,CUST-7697,Ibadan,WhatsApp Commerce,New Customer
ORD-16698,CUST-7698,Lagos,Mobile App,Returning
ORD-16699,CUST-7699,Port Harcourt,Mobile App,New Customer
ORD-16700,CUST-7700,Lagos,Web,Returning
ORD-16701,CUST-7701,Port Harcourt,Web,Loyal
ORD-16702,CUST-7702,Abuja,WhatsApp Commerce,Loyal
ORD-16703,CUST-7703,Kano,Mobile App,New Customer
ORD-16704,CUST-7704,Abuja,Web,Loyal
ORD-16705,CUST-7705,Abuja,Mobile App,Loyal
ORD-16706,CUST-7706,Lagos,Web,Returning
ORD-16707,CUST-7707,Lagos,WhatsApp Commerce,Returning
ORD-16708,CUST-7708,Ibadan,Web,Loyal
ORD-16709,CUST-7709,Lagos,Web,Returning
ORD-16710,CUST-7710,Abuja,WhatsApp Commerce,Loyal
ORD-16711,CUST-7711,Lagos,Web,Returning
ORD-16712,CUST-7712,Lagos,Web,VIP
ORD-16713,CUST-7713,Abuja,WhatsApp Commerce,New Customer
ORD-16714,CUST-7714,Port Harcourt,Mobile App,New Customer
ORD-16715,CUST-7715,Lagos,Web,VIP
ORD-16716,CUST-7716,Ibadan,Mobile App,New Customer
ORD-16717,CUST-7717,Enugu,Web,Loyal
ORD-16718,CUST-7718,Ibadan,Web,New Customer
ORD-16719,CUST-7719,Abuja,Mobile App,Loyal
ORD-16720,CUST-7720,Kano,Web,Returning
ORD-16721,CUST-7721,Lagos,Mobile App,New Customer
ORD-16722,CUST-7722,Kano,Mobile App,VIP
ORD-16723,CUST-7723,Lagos,Mobile App,Loyal
ORD-16724,CUST-7724,Abuja,Web,New Customer
ORD-16725,CUST-7725,Abuja,Mobile App,Returning
ORD-16726,CUST-7726,Abuja,Mobile App,Returning
ORD-16727,CUST-7727,Abuja,Mobile App,New Customer
ORD-16728,CUST-7728,Abuja,Mobile App,Loyal
ORD-16729,CUST-7729,Lagos,Web,Returning
ORD-16730,CUST-7730,Lagos,WhatsApp Commerce,Loyal
ORD-16731,CUST-7731,Lagos,Mobile App,Returning
ORD-16732,CUST-7732,Lagos,Mobile App,Loyal
ORD-16733,CUST-7733,Abuja,WhatsApp Commerce,Returning
ORD-16734,CUST-7734,Lagos,Web,New Customer
ORD-16735,CUST-7735,Kano,Web,VIP
ORD-16736,CUST-7736,Lagos,WhatsApp Commerce,Loyal
ORD-16737,CUST-7737,Kano,Web,Loyal
ORD-16738,CUST-7738,Enugu,Web,New Customer
ORD-16739,CUST-7739,Port Harcourt,Mobile App,Returning
ORD-16740,CUST-7740,Port Harcourt,WhatsApp Commerce,New Customer
ORD-16741,CUST-7741,Ibadan,WhatsApp Commerce,New Customer
ORD-16742,CUST-7742,Lagos,Web,New Customer
ORD-16743,CUST-7743,Ibadan,Web,VIP
ORD-16744,CUST-7744,Abuja,Mobile App,New Customer
ORD-16745,CUST-7745,Lagos,Agent Network,Returning
ORD-16746,CUST-7746,Kano,Mobile App,New Customer
ORD-16747,CUST-7747,Kano,Mobile App,Returning
ORD-16748,CUST-7748,Kano,Mobile App,New Customer
ORD-16749,CUST-7749,Enugu,Mobile App,Returning
ORD-16750,CUST-7750,Abuja,Mobile App,Loyal
ORD-16751,CUST-7751,Enugu,Agent Network,Loyal
ORD-16752,CUST-7752,Port Harcourt,Agent Network,New Customer
ORD-16753,CUST-7753,Kano,Mobile App,New Customer
ORD-16754,CUST-7754,Kano,Web,Returning
ORD-16755,CUST-7755,Enugu,Agent Network,New Customer
ORD-16756,CUST-7756,Lagos,Mobile App,Loyal
ORD-16757,CUST-7757,Ibadan,Web,New Customer
ORD-16758,CUST-7758,Abuja,WhatsApp Commerce,Returning
ORD-16759,CUST-7759,Enugu,WhatsApp Commerce,Returning
ORD-16760,CUST-7760,Lagos,Web,Returning
ORD-16761,CUST-7761,Ibadan,Web,Returning
ORD-16762,CUST-7762,Abuja,Mobile App,Returning
ORD-16763,CUST-7763,Ibadan,Web,Returning
ORD-16764,CUST-7764,Port Harcourt,Mobile App,Returning
ORD-16765,CUST-7765,Port Harcourt,Mobile App,Loyal
ORD-16766,CUST-7766,Lagos,WhatsApp Commerce,Returning
ORD-16767,CUST-7767,Lagos,Mobile App,Returning
ORD-16768,CUST-7768,Lagos,Web,Returning
ORD-16769,CUST-7769,Lagos,Web,New Customer
ORD-16770,CUST-7770,Abuja,Mobile App,Returning
ORD-16771,CUST-7771,Lagos,Mobile App,Loyal
ORD-16772,CUST-7772,Lagos,Mobile App,Returning
ORD-16773,CUST-7773,Ibadan,Mobile App,Returning
ORD-16774,CUST-7774,Lagos,WhatsApp Commerce,Loyal
ORD-16775,CUST-7775,Ibadan,Web,Returning
ORD-16776,CUST-7776,Lagos,Mobile App,Loyal
ORD-16777,CUST-7777,Kano,Mobile App,Loyal
ORD-16778,CUST-7778,Lagos,Mobile App,Loyal
ORD-16779,CUST-7779,Ibadan,Mobile App,Loyal
ORD-16780,CUST-7780,Abuja,Web,Loyal
ORD-16781,CUST-7781,Lagos,Web,Loyal
ORD-16782,CUST-7782,Lagos,Web,New Customer
ORD-16783,CUST-7783,Abuja,Web,VIP
ORD-16784,CUST-7784,Port Harcourt,Web,Loyal
ORD-16785,CUST-7785,Kano,WhatsApp Commerce,Loyal
ORD-16786,CUST-7786,Port Harcourt,WhatsApp Commerce,Loyal
ORD-16787,CUST-7787,Abuja,Web,New Customer
ORD-16788,CUST-7788,Abuja,Web,Loyal
ORD-16789,CUST-7789,Kano,WhatsApp Commerce,New Customer
ORD-16790,CUST-7790,Abuja,Web,Returning
ORD-16791,CUST-7791,Ibadan,Mobile App,New Customer
ORD-16792,CUST-7792,Lagos,WhatsApp Commerce,VIP
ORD-16793,CUST-7793,Kano,Mobile App,Loyal
ORD-16794,CUST-7794,Port Harcourt,Mobile App,Loyal
ORD-16795,CUST-7795,Kano,WhatsApp Commerce,New Customer
ORD-16796,CUST-7796,Lagos,Agent Network,Returning
ORD-16797,CUST-7797,Abuja,Agent Network,New Customer
ORD-16798,CUST-7798,Lagos,Mobile App,New Customer
ORD-16799,CUST-7799,Abuja,Mobile App,Loyal
ORD-16800,CUST-7800,Abuja,Web,Loyal
ORD-16801,CUST-7801,Lagos,Agent Network,Loyal
ORD-16802,CUST-7802,Port Harcourt,Agent Network,Returning
ORD-16803,CUST-7803,Lagos,Mobile App,Loyal
ORD-16804,CUST-7804,Abuja,WhatsApp Commerce,Returning
ORD-16805,CUST-7805,Lagos,Web,VIP
ORD-16806,CUST-7806,Lagos,WhatsApp Commerce,Loyal
ORD-16807,CUST-7807,Abuja,Agent Network,New Customer
ORD-16808,CUST-7808,Abuja,Agent Network,Returning
ORD-16809,CUST-7809,Kano,Agent Network,New Customer
ORD-16810,CUST-7810,Lagos,Web,New Customer
ORD-16811,CUST-7811,Lagos,Agent Network,Returning
ORD-16812,CUST-7812,Kano,Mobile App,Returning
ORD-16813,CUST-7813,Kano,Mobile App,VIP
ORD-16814,CUST-7814,Enugu,Web,Loyal
ORD-16815,CUST-7815,Lagos,Mobile App,Returning
ORD-16816,CUST-7816,Abuja,Mobile App,New Customer
ORD-16817,CUST-7817,Port Harcourt,Web,New Customer
ORD-16818,CUST-7818,Enugu,Web,Loyal
ORD-16819,CUST-7819,Kano,Web,VIP
ORD-16820,CUST-7820,Lagos,Mobile App,Returning
